,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
780,cpvert,10,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det10.npy,0.2861,0.0034,15.8549,0.0358,0.1651,0.002,189.0,6
792,cpvert,10,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det10.npy,0.2853,0.0034,15.8255,0.0416,0.1644,0.0021,166.0,7
864,cpvert,10,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det10.npy,0.2877,0.0032,15.8987,0.0387,0.1665,0.0019,189.0,8
876,cpvert,10,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det10.npy,0.291,0.0039,15.9175,0.039,0.1687,0.0024,170.0,9
888,cpvert,10,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det10.npy,0.2959,0.0032,15.8594,0.0359,0.1704,0.0019,198.0,10
912,cpvert,10,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det10.npy,0.2975,0.0037,15.87,0.0422,0.173,0.0022,150.0,11
924,cpvert,10,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det10.npy,0.2939,0.0038,15.8559,0.0421,0.1684,0.0023,172.0,12
936,cpvert,10,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det10.npy,0.2863,0.0038,15.9287,0.0399,0.1653,0.0022,169.0,13
948,cpvert,10,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det10.npy,0.2877,0.0034,15.913,0.0416,0.1651,0.002,165.0,14
720,cpvert,10,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det10.npy,0.2896,0.0038,15.9601,0.0431,0.1664,0.0023,166.0,15
732,cpvert,10,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det10.npy,0.2852,0.0033,15.9347,0.0397,0.1637,0.002,178.0,16
744,cpvert,10,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det10.npy,0.2916,0.0033,15.9361,0.0373,0.168,0.0019,186.0,17
756,cpvert,10,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det10.npy,0.2881,0.0034,16.0164,0.0353,0.1651,0.002,197.0,18
768,cpvert,10,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det10.npy,0.291,0.0034,16.0275,0.0382,0.167,0.0021,177.0,19
805,cpvert,11,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det11.npy,0.8718,0.007,20.0345,0.0309,0.5336,0.0047,188.0,0
817,cpvert,11,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det11.npy,0.8705,0.0075,19.9837,0.032,0.5313,0.0051,167.0,1
829,cpvert,11,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det11.npy,0.8551,0.0071,19.9973,0.0321,0.5226,0.0047,184.0,2
841,cpvert,11,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det11.npy,0.8686,0.0069,19.978,0.0302,0.5307,0.0048,185.0,3
853,cpvert,11,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det11.npy,0.8697,0.0063,20.0192,0.0347,0.5294,0.0042,151.0,4
901,cpvert,11,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det11.npy,0.8564,0.0067,19.964,0.0303,0.5252,0.0046,178.0,5
781,cpvert,11,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det11.npy,0.8645,0.0077,20.0189,0.0352,0.5309,0.0052,142.0,6
793,cpvert,11,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det11.npy,0.8686,0.0059,19.9691,0.0273,0.528,0.0039,178.0,7
865,cpvert,11,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det11.npy,0.8857,0.0073,19.9833,0.0342,0.5412,0.0049,157.0,8
877,cpvert,11,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det11.npy,0.8931,0.0063,19.9503,0.0292,0.5435,0.0043,159.0,9
889,cpvert,11,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det11.npy,0.8773,0.007,19.896,0.0333,0.5344,0.0047,161.0,10
913,cpvert,11,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det11.npy,0.8942,0.0071,19.9458,0.0344,0.5427,0.0048,163.0,11
925,cpvert,11,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det11.npy,0.932,0.0073,20.0754,0.0449,0.5671,0.0053,103.0,12
937,cpvert,11,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det11.npy,0.8958,0.0071,19.9967,0.0312,0.5415,0.0049,138.0,13
949,cpvert,11,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det11.npy,0.8679,0.0074,20.0496,0.0315,0.5261,0.0048,162.0,14
721,cpvert,11,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det11.npy,0.8783,0.0068,20.02,0.0336,0.5342,0.0047,158.0,15
733,cpvert,11,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det11.npy,0.8357,0.0061,19.956,0.0375,0.5065,0.004,122.0,16
745,cpvert,11,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det11.npy,0.8753,0.0068,20.1178,0.0353,0.5349,0.0047,160.0,17
757,cpvert,11,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det11.npy,0.8669,0.0063,20.1667,0.0288,0.5285,0.0042,195.0,18
769,cpvert,11,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det11.npy,0.8641,0.0066,20.1119,0.0306,0.5271,0.0044,169.0,19
806,cpvert,12,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det12.npy,1.7951,0.0098,19.1563,0.0425,1.161,0.0075,197.0,0
818,cpvert,12,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det12.npy,1.7895,0.0102,19.0494,0.0422,1.16,0.0075,184.0,1
830,cpvert,12,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det12.npy,1.796,0.01,19.1575,0.0413,1.1675,0.0072,184.0,2
842,cpvert,12,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det12.npy,1.7697,0.0087,19.0896,0.0412,1.1499,0.0063,217.0,3
854,cpvert,12,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det12.npy,1.7519,0.0103,19.0452,0.0431,1.1333,0.0076,202.0,4
902,cpvert,12,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det12.npy,1.7573,0.0098,18.9888,0.0405,1.1387,0.0072,209.0,5
782,cpvert,12,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det12.npy,1.8061,0.0093,19.1149,0.0389,1.1737,0.0069,215.0,6
794,cpvert,12,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det12.npy,1.7812,0.0092,19.0664,0.0435,1.1529,0.0069,193.0,7
866,cpvert,12,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det12.npy,1.769,0.01,19.016,0.0405,1.1431,0.0072,182.0,8
878,cpvert,12,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det12.npy,1.8161,0.0104,19.0697,0.048,1.1728,0.0077,177.0,9
890,cpvert,12,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det12.npy,1.8013,0.01,19.0561,0.0457,1.1603,0.007,175.0,10
914,cpvert,12,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det12.npy,1.8371,0.0102,19.0897,0.0405,1.176,0.0075,156.0,11
926,cpvert,12,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det12.npy,1.8515,0.01,19.0911,0.0397,1.1844,0.007,195.0,12
938,cpvert,12,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det12.npy,1.8642,0.0105,19.1834,0.0467,1.1915,0.0076,186.0,13
950,cpvert,12,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det12.npy,1.8198,0.0098,19.0959,0.0482,1.1601,0.0071,171.0,14
722,cpvert,12,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det12.npy,1.8039,0.0126,19.1499,0.0471,1.1569,0.0089,175.0,15
734,cpvert,12,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det12.npy,1.8188,0.0104,19.1877,0.0434,1.1639,0.0074,169.0,16
746,cpvert,12,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det12.npy,1.7724,0.0104,19.1193,0.0448,1.1448,0.0076,186.0,17
758,cpvert,12,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det12.npy,1.7772,0.0109,19.1346,0.0421,1.1512,0.0079,175.0,18
770,cpvert,12,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det12.npy,1.7834,0.01,19.2173,0.0419,1.1618,0.0074,174.0,19
807,cpvert,13,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det13.npy,2.9462,0.0145,22.2869,0.0543,1.9639,0.0111,113.0,0
819,cpvert,13,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det13.npy,2.9645,0.0128,22.2881,0.0563,1.993,0.0101,146.0,1
831,cpvert,13,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det13.npy,2.8973,0.0119,22.1732,0.0512,1.9533,0.0089,163.0,2
843,cpvert,13,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det13.npy,2.9071,0.0131,22.2797,0.0508,1.9591,0.0101,146.0,3
855,cpvert,13,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det13.npy,2.8729,0.0118,22.1614,0.0508,1.9405,0.0092,167.0,4
903,cpvert,13,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det13.npy,2.8598,0.0136,22.1569,0.0537,1.9306,0.0105,169.0,5
783,cpvert,13,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det13.npy,2.8849,0.0107,22.178,0.0507,1.9464,0.0086,168.0,6
795,cpvert,13,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det13.npy,2.8882,0.0117,22.2184,0.0537,1.9449,0.0089,150.0,7
867,cpvert,13,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det13.npy,2.8876,0.0131,22.2061,0.0511,1.9441,0.0103,167.0,8
879,cpvert,13,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det13.npy,2.9041,0.0155,22.2544,0.0481,1.9453,0.0113,163.0,9
891,cpvert,13,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det13.npy,2.9539,0.014,22.1398,0.0567,1.9792,0.0107,133.0,10
915,cpvert,13,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det13.npy,2.9283,0.0154,22.058,0.0591,1.9471,0.0113,142.0,11
927,cpvert,13,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det13.npy,2.9569,0.0128,22.1494,0.0518,1.962,0.0102,155.0,12
939,cpvert,13,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det13.npy,2.9829,0.0129,22.0619,0.0522,1.9732,0.01,158.0,13
951,cpvert,13,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det13.npy,3.0023,0.0128,22.2082,0.0513,1.9865,0.0096,158.0,14
723,cpvert,13,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det13.npy,2.9813,0.0134,22.093,0.0518,1.9684,0.0098,160.0,15
735,cpvert,13,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det13.npy,2.9727,0.0126,22.212,0.0532,1.9791,0.0108,147.0,16
747,cpvert,13,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det13.npy,2.9221,0.0121,22.1299,0.0508,1.9475,0.0095,166.0,17
759,cpvert,13,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det13.npy,2.9162,0.013,22.2283,0.0511,1.9484,0.0101,141.0,18
771,cpvert,13,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det13.npy,2.8947,0.0113,22.2947,0.0485,1.9437,0.009,164.0,19
808,cpvert,14,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det14.npy,4.1554,0.0147,26.9862,0.1067,2.8166,0.0109,128.0,0
820,cpvert,14,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det14.npy,4.0936,0.0163,27.0082,0.1131,2.8107,0.0137,127.0,1
832,cpvert,14,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det14.npy,4.0333,0.0143,26.8869,0.109,2.7775,0.0116,142.0,2
844,cpvert,14,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det14.npy,4.057,0.0142,26.9698,0.107,2.8029,0.0109,130.0,3
856,cpvert,14,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det14.npy,4.026,0.0125,27.0744,0.0954,2.7758,0.0102,149.0,4
904,cpvert,14,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det14.npy,4.039,0.0125,27.006,0.1026,2.8071,0.0108,149.0,5
784,cpvert,14,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det14.npy,4.0176,0.0126,26.8023,0.095,2.7838,0.0111,143.0,6
796,cpvert,14,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det14.npy,4.0392,0.0124,27.0407,0.0954,2.801,0.01,140.0,7
868,cpvert,14,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det14.npy,4.0414,0.0127,26.8025,0.0941,2.8008,0.0102,147.0,8
880,cpvert,14,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det14.npy,4.0689,0.0132,26.8279,0.1041,2.8162,0.0118,138.0,9
892,cpvert,14,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det14.npy,4.0504,0.0141,26.7819,0.0983,2.7855,0.0112,144.0,10
916,cpvert,14,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det14.npy,4.112,0.0148,26.9261,0.1099,2.8188,0.0124,128.0,11
928,cpvert,14,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det14.npy,4.1679,0.0156,26.9479,0.1207,2.8578,0.0128,119.0,12
940,cpvert,14,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det14.npy,4.1668,0.0138,26.8899,0.1084,2.8383,0.0115,131.0,13
952,cpvert,14,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det14.npy,4.1955,0.0151,26.5473,0.1188,2.8493,0.0119,106.0,14
724,cpvert,14,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det14.npy,4.1962,0.0164,26.8435,0.1138,2.8372,0.0119,109.0,15
736,cpvert,14,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det14.npy,4.1817,0.0143,26.9677,0.1071,2.8356,0.0115,138.0,16
748,cpvert,14,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det14.npy,4.1568,0.0142,26.8426,0.1057,2.8305,0.0114,134.0,17
760,cpvert,14,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det14.npy,4.1,0.0136,26.835,0.1129,2.8022,0.0111,137.0,18
772,cpvert,14,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det14.npy,4.111,0.0154,27.3736,0.113,2.8227,0.0123,118.0,19
809,cpvert,15,11,315,-15,cpvert_11MeV_neg15tilt_315rot_det15.npy,5.2044,0.0192,42.1908,0.3079,3.5686,0.0154,67.0,0
821,cpvert,15,11,325,-15,cpvert_11MeV_neg15tilt_325rot_det15.npy,5.1839,0.0155,42.2238,0.2785,3.5951,0.0132,91.0,1
833,cpvert,15,11,335,-15,cpvert_11MeV_neg15tilt_335rot_det15.npy,5.1211,0.0228,42.487,0.3071,3.55,0.0191,71.0,2
845,cpvert,15,11,345,-15,cpvert_11MeV_neg15tilt_345rot_det15.npy,5.0688,0.0177,41.7724,0.2704,3.5251,0.0141,93.0,3
857,cpvert,15,11,355,-15,cpvert_11MeV_neg15tilt_355rot_det15.npy,5.0501,0.0182,41.8838,0.2982,3.5389,0.0173,75.0,4
905,cpvert,15,11,5,-15,cpvert_11MeV_neg15tilt_5rot_det15.npy,5.0435,0.0158,41.8814,0.2702,3.5364,0.0153,80.0,5
785,cpvert,15,11,15,-15,cpvert_11MeV_neg15tilt_15rot_det15.npy,5.0161,0.0174,41.6221,0.353,3.5169,0.0149,65.0,6
797,cpvert,15,11,25,-15,cpvert_11MeV_neg15tilt_25rot_det15.npy,4.9957,0.0185,41.4867,0.315,3.5094,0.0143,73.0,7
869,cpvert,15,11,35,-15,cpvert_11MeV_neg15tilt_35rot_det15.npy,5.011,0.0137,41.1871,0.2787,3.5194,0.0131,89.0,8
881,cpvert,15,11,45,-15,cpvert_11MeV_neg15tilt_45rot_det15.npy,5.0303,0.0206,41.9992,0.31,3.5264,0.0164,78.0,9
893,cpvert,15,11,55,-15,cpvert_11MeV_neg15tilt_55rot_det15.npy,5.0713,0.0172,41.7234,0.2809,3.557,0.015,86.0,10
917,cpvert,15,11,65,-15,cpvert_11MeV_neg15tilt_65rot_det15.npy,5.1069,0.0184,41.1784,0.3369,3.5677,0.0158,60.0,11
929,cpvert,15,11,75,-15,cpvert_11MeV_neg15tilt_75rot_det15.npy,5.107,0.019,41.0774,0.2977,3.5574,0.0175,60.0,12
941,cpvert,15,11,85,-15,cpvert_11MeV_neg15tilt_85rot_det15.npy,5.1342,0.0213,41.5096,0.3273,3.573,0.0193,73.0,13
953,cpvert,15,11,95,-15,cpvert_11MeV_neg15tilt_95rot_det15.npy,5.1988,0.0179,41.8372,0.3313,3.5826,0.0168,72.0,14
725,cpvert,15,11,105,-15,cpvert_11MeV_neg15tilt_105rot_det15.npy,5.2185,0.0237,42.0235,0.3137,3.5717,0.0187,71.0,15
737,cpvert,15,11,115,-15,cpvert_11MeV_neg15tilt_115rot_det15.npy,5.2506,0.016,41.996,0.2647,3.6087,0.0149,85.0,16
749,cpvert,15,11,125,-15,cpvert_11MeV_neg15tilt_125rot_det15.npy,5.2082,0.0169,41.2925,0.2637,3.5801,0.0159,94.0,17
761,cpvert,15,11,135,-15,cpvert_11MeV_neg15tilt_135rot_det15.npy,5.2078,0.021,41.8916,0.2967,3.606,0.0185,72.0,18
773,cpvert,15,11,145,-15,cpvert_11MeV_neg15tilt_145rot_det15.npy,5.1396,0.0151,41.7065,0.2621,3.5682,0.0144,69.0,19
