,crystal,det_no,energy,rotation,tilt,filename,ql_mean,ql_abs_uncert,tof_mean,tof_abs_uncert,qs_mean,qs_abs_uncert,counts,rot_order
1088,bvert,6,4,335,-45,bvert_4MeV_neg45tilt_335rot_det6.npy,0.9133,0.0083,29.5699,0.1565,0.5479,0.0054,145.0,1
1100,bvert,6,4,345,-45,bvert_4MeV_neg45tilt_345rot_det6.npy,0.9388,0.009,29.2293,0.169,0.5585,0.0059,116.0,2
1112,bvert,6,4,355,-45,bvert_4MeV_neg45tilt_355rot_det6.npy,0.9456,0.0082,29.4847,0.1489,0.565,0.0053,140.0,3
1160,bvert,6,4,5,-45,bvert_4MeV_neg45tilt_5rot_det6.npy,0.91,0.0084,29.0066,0.1583,0.5455,0.0055,110.0,4
1052,bvert,6,4,15,-45,bvert_4MeV_neg45tilt_15rot_det6.npy,0.9004,0.0097,29.3222,0.1492,0.5404,0.0064,134.0,5
1064,bvert,6,4,25,-45,bvert_4MeV_neg45tilt_25rot_det6.npy,0.8788,0.0086,28.8056,0.159,0.5308,0.0057,124.0,6
1124,bvert,6,4,35,-45,bvert_4MeV_neg45tilt_35rot_det6.npy,0.8525,0.008,28.9989,0.1664,0.5159,0.0053,114.0,7
1136,bvert,6,4,45,-45,bvert_4MeV_neg45tilt_45rot_det6.npy,0.8553,0.007,29.2028,0.1489,0.5188,0.0048,133.0,8
1148,bvert,6,4,55,-45,bvert_4MeV_neg45tilt_55rot_det6.npy,0.8159,0.0073,29.0169,0.1486,0.495,0.0049,120.0,9
1172,bvert,6,4,75,-45,bvert_4MeV_neg45tilt_75rot_det6.npy,0.7903,0.0074,28.777,0.1338,0.4767,0.0048,152.0,10
1184,bvert,6,4,95,-45,bvert_4MeV_neg45tilt_95rot_det6.npy,0.7875,0.0068,28.9361,0.1328,0.4745,0.0046,143.0,11
1028,bvert,6,4,115,-45,bvert_4MeV_neg45tilt_115rot_det6.npy,0.8034,0.0078,28.982,0.1397,0.4835,0.0053,132.0,12
1040,bvert,6,4,135,-45,bvert_4MeV_neg45tilt_135rot_det6.npy,0.8514,0.0066,28.6755,0.1257,0.5138,0.0044,172.0,13
1077,bvert,7,4,315,-45,bvert_4MeV_neg45tilt_315rot_det7.npy,0.5083,0.0047,25.8054,0.1091,0.2939,0.0031,164.0,0
1089,bvert,7,4,335,-45,bvert_4MeV_neg45tilt_335rot_det7.npy,0.5209,0.0052,25.923,0.1083,0.3004,0.0033,150.0,1
1101,bvert,7,4,345,-45,bvert_4MeV_neg45tilt_345rot_det7.npy,0.5413,0.0052,25.7242,0.1088,0.3108,0.0032,167.0,2
1113,bvert,7,4,355,-45,bvert_4MeV_neg45tilt_355rot_det7.npy,0.5527,0.0052,25.6015,0.1076,0.3174,0.0034,158.0,3
1161,bvert,7,4,5,-45,bvert_4MeV_neg45tilt_5rot_det7.npy,0.5551,0.0055,25.5488,0.0978,0.318,0.0036,150.0,4
1053,bvert,7,4,15,-45,bvert_4MeV_neg45tilt_15rot_det7.npy,0.5471,0.0061,25.5319,0.115,0.3132,0.0041,148.0,5
1065,bvert,7,4,25,-45,bvert_4MeV_neg45tilt_25rot_det7.npy,0.5308,0.0053,25.6145,0.1007,0.3068,0.0033,156.0,6
1125,bvert,7,4,35,-45,bvert_4MeV_neg45tilt_35rot_det7.npy,0.5248,0.005,25.6495,0.1032,0.3051,0.0036,152.0,7
1137,bvert,7,4,45,-45,bvert_4MeV_neg45tilt_45rot_det7.npy,0.5068,0.0054,25.6904,0.1146,0.2943,0.0034,156.0,8
1149,bvert,7,4,55,-45,bvert_4MeV_neg45tilt_55rot_det7.npy,0.4973,0.0044,25.3081,0.1242,0.2871,0.0028,138.0,9
1173,bvert,7,4,75,-45,bvert_4MeV_neg45tilt_75rot_det7.npy,0.4635,0.0052,25.6268,0.1124,0.2657,0.0033,158.0,10
1185,bvert,7,4,95,-45,bvert_4MeV_neg45tilt_95rot_det7.npy,0.4514,0.005,25.4305,0.1094,0.2575,0.0032,150.0,11
1029,bvert,7,4,115,-45,bvert_4MeV_neg45tilt_115rot_det7.npy,0.4582,0.0045,25.3959,0.0998,0.2621,0.0029,168.0,12
1041,bvert,7,4,135,-45,bvert_4MeV_neg45tilt_135rot_det7.npy,0.4772,0.0048,25.4728,0.0986,0.2747,0.0031,176.0,13
1078,bvert,8,4,315,-45,bvert_4MeV_neg45tilt_315rot_det8.npy,0.2394,0.0027,25.7514,0.0854,0.1295,0.0016,143.0,0
1090,bvert,8,4,335,-45,bvert_4MeV_neg45tilt_335rot_det8.npy,0.2467,0.0031,25.7325,0.0983,0.1346,0.0019,131.0,1
1102,bvert,8,4,345,-45,bvert_4MeV_neg45tilt_345rot_det8.npy,0.2491,0.003,25.7619,0.0935,0.1343,0.0017,156.0,2
1114,bvert,8,4,355,-45,bvert_4MeV_neg45tilt_355rot_det8.npy,0.2535,0.0031,25.7784,0.0916,0.1372,0.0018,137.0,3
1162,bvert,8,4,5,-45,bvert_4MeV_neg45tilt_5rot_det8.npy,0.2629,0.003,25.7595,0.1018,0.1429,0.0018,147.0,4
1054,bvert,8,4,15,-45,bvert_4MeV_neg45tilt_15rot_det8.npy,0.261,0.0031,25.7551,0.0966,0.1423,0.0019,153.0,5
1066,bvert,8,4,25,-45,bvert_4MeV_neg45tilt_25rot_det8.npy,0.2585,0.0032,25.6939,0.097,0.1394,0.002,127.0,6
1126,bvert,8,4,35,-45,bvert_4MeV_neg45tilt_35rot_det8.npy,0.253,0.0029,25.8286,0.091,0.1371,0.0018,143.0,7
1138,bvert,8,4,45,-45,bvert_4MeV_neg45tilt_45rot_det8.npy,0.2486,0.0032,25.6857,0.1072,0.1356,0.0019,114.0,8
1150,bvert,8,4,55,-45,bvert_4MeV_neg45tilt_55rot_det8.npy,0.2396,0.0031,25.6932,0.1155,0.1302,0.0018,113.0,9
1174,bvert,8,4,75,-45,bvert_4MeV_neg45tilt_75rot_det8.npy,0.2229,0.0026,25.8274,0.093,0.1196,0.0016,157.0,10
1186,bvert,8,4,95,-45,bvert_4MeV_neg45tilt_95rot_det8.npy,0.2168,0.0025,25.8456,0.0964,0.1151,0.0015,138.0,11
1030,bvert,8,4,115,-45,bvert_4MeV_neg45tilt_115rot_det8.npy,0.2113,0.0026,25.7367,0.0913,0.1114,0.0016,166.0,12
1042,bvert,8,4,135,-45,bvert_4MeV_neg45tilt_135rot_det8.npy,0.2173,0.0025,25.7683,0.0934,0.1155,0.0016,154.0,13
1079,bvert,9,4,315,-45,bvert_4MeV_neg45tilt_315rot_det9.npy,0.0732,0.0013,23.8999,0.0924,0.0353,0.0007,163.0,0
1091,bvert,9,4,335,-45,bvert_4MeV_neg45tilt_335rot_det9.npy,0.0759,0.0014,23.8696,0.0997,0.0372,0.0008,138.0,1
1103,bvert,9,4,345,-45,bvert_4MeV_neg45tilt_345rot_det9.npy,0.0761,0.0013,23.7982,0.0907,0.0376,0.0007,146.0,2
1115,bvert,9,4,355,-45,bvert_4MeV_neg45tilt_355rot_det9.npy,0.075,0.0014,23.7398,0.0945,0.0379,0.0008,161.0,3
1163,bvert,9,4,5,-45,bvert_4MeV_neg45tilt_5rot_det9.npy,0.0799,0.0016,23.7841,0.0996,0.0401,0.0008,136.0,4
1055,bvert,9,4,15,-45,bvert_4MeV_neg45tilt_15rot_det9.npy,0.0805,0.0015,23.8317,0.0997,0.04,0.0008,133.0,5
1067,bvert,9,4,25,-45,bvert_4MeV_neg45tilt_25rot_det9.npy,0.0777,0.0015,24.0559,0.1032,0.0395,0.0008,136.0,6
1127,bvert,9,4,35,-45,bvert_4MeV_neg45tilt_35rot_det9.npy,0.08,0.0016,23.7634,0.0946,0.0402,0.0009,135.0,7
1139,bvert,9,4,45,-45,bvert_4MeV_neg45tilt_45rot_det9.npy,0.0777,0.0015,23.907,0.0944,0.0388,0.0007,144.0,8
1151,bvert,9,4,55,-45,bvert_4MeV_neg45tilt_55rot_det9.npy,0.078,0.0013,23.9292,0.1002,0.039,0.0007,134.0,9
1175,bvert,9,4,75,-45,bvert_4MeV_neg45tilt_75rot_det9.npy,0.072,0.0014,23.9738,0.0948,0.0345,0.0008,137.0,10
1187,bvert,9,4,95,-45,bvert_4MeV_neg45tilt_95rot_det9.npy,0.0638,0.0016,23.8551,0.0919,0.0304,0.0008,137.0,11
1031,bvert,9,4,115,-45,bvert_4MeV_neg45tilt_115rot_det9.npy,0.0638,0.0012,24.0343,0.0913,0.0298,0.0006,177.0,12
1043,bvert,9,4,135,-45,bvert_4MeV_neg45tilt_135rot_det9.npy,0.0636,0.0013,23.7856,0.0923,0.0303,0.0007,178.0,13
1068,bvert,10,4,315,-45,bvert_4MeV_neg45tilt_315rot_det10.npy,0.069,0.0013,22.0033,0.0929,0.0338,0.0007,143.0,0
1080,bvert,10,4,335,-45,bvert_4MeV_neg45tilt_335rot_det10.npy,0.0652,0.0012,22.0807,0.084,0.031,0.0007,168.0,1
1092,bvert,10,4,345,-45,bvert_4MeV_neg45tilt_345rot_det10.npy,0.0685,0.0013,22.0862,0.0963,0.0324,0.0007,142.0,2
1104,bvert,10,4,355,-45,bvert_4MeV_neg45tilt_355rot_det10.npy,0.0658,0.0011,22.1493,0.0925,0.0316,0.0006,135.0,3
1152,bvert,10,4,5,-45,bvert_4MeV_neg45tilt_5rot_det10.npy,0.0677,0.0012,22.1969,0.0944,0.0324,0.0006,164.0,4
1044,bvert,10,4,15,-45,bvert_4MeV_neg45tilt_15rot_det10.npy,0.0683,0.0011,22.1171,0.105,0.0331,0.0006,130.0,5
1056,bvert,10,4,25,-45,bvert_4MeV_neg45tilt_25rot_det10.npy,0.0651,0.0011,22.4851,0.1222,0.0322,0.0006,101.0,6
1116,bvert,10,4,35,-45,bvert_4MeV_neg45tilt_35rot_det10.npy,0.0705,0.0012,22.1932,0.1003,0.0341,0.0006,137.0,7
1128,bvert,10,4,45,-45,bvert_4MeV_neg45tilt_45rot_det10.npy,0.0768,0.0014,22.2665,0.1111,0.0386,0.0008,128.0,8
1140,bvert,10,4,55,-45,bvert_4MeV_neg45tilt_55rot_det10.npy,0.0768,0.0017,22.0899,0.0961,0.0371,0.0009,124.0,9
1164,bvert,10,4,75,-45,bvert_4MeV_neg45tilt_75rot_det10.npy,0.0788,0.0016,22.1868,0.1079,0.0393,0.0009,122.0,10
1176,bvert,10,4,95,-45,bvert_4MeV_neg45tilt_95rot_det10.npy,0.0773,0.0015,22.3091,0.1023,0.0385,0.0008,125.0,11
1020,bvert,10,4,115,-45,bvert_4MeV_neg45tilt_115rot_det10.npy,0.0771,0.0014,22.3637,0.0887,0.0381,0.0007,147.0,12
1032,bvert,10,4,135,-45,bvert_4MeV_neg45tilt_135rot_det10.npy,0.0734,0.0016,22.2808,0.0945,0.0352,0.0008,134.0,13
1069,bvert,11,4,315,-45,bvert_4MeV_neg45tilt_315rot_det11.npy,0.2275,0.0027,26.4884,0.0863,0.1226,0.0016,165.0,0
1081,bvert,11,4,335,-45,bvert_4MeV_neg45tilt_335rot_det11.npy,0.2143,0.0029,26.532,0.0887,0.1137,0.0017,172.0,1
1093,bvert,11,4,345,-45,bvert_4MeV_neg45tilt_345rot_det11.npy,0.218,0.0028,26.3558,0.0863,0.1156,0.0016,155.0,2
1105,bvert,11,4,355,-45,bvert_4MeV_neg45tilt_355rot_det11.npy,0.2144,0.0028,26.6163,0.0912,0.1135,0.0017,134.0,3
1153,bvert,11,4,5,-45,bvert_4MeV_neg45tilt_5rot_det11.npy,0.2165,0.0027,26.5511,0.0912,0.1163,0.0016,164.0,4
1045,bvert,11,4,15,-45,bvert_4MeV_neg45tilt_15rot_det11.npy,0.22,0.0031,26.4895,0.0952,0.1178,0.0018,127.0,5
1057,bvert,11,4,25,-45,bvert_4MeV_neg45tilt_25rot_det11.npy,0.2295,0.0029,26.5357,0.0918,0.1228,0.0018,138.0,6
1117,bvert,11,4,35,-45,bvert_4MeV_neg45tilt_35rot_det11.npy,0.2312,0.003,26.6362,0.0918,0.1249,0.0018,139.0,7
1129,bvert,11,4,45,-45,bvert_4MeV_neg45tilt_45rot_det11.npy,0.234,0.0034,26.3653,0.1097,0.1275,0.002,115.0,8
1141,bvert,11,4,55,-45,bvert_4MeV_neg45tilt_55rot_det11.npy,0.2539,0.0037,26.6153,0.1128,0.1374,0.0022,119.0,9
1165,bvert,11,4,75,-45,bvert_4MeV_neg45tilt_75rot_det11.npy,0.2667,0.0027,26.3942,0.0864,0.144,0.0016,148.0,10
1177,bvert,11,4,95,-45,bvert_4MeV_neg45tilt_95rot_det11.npy,0.2549,0.003,26.6687,0.0966,0.139,0.0019,135.0,11
1021,bvert,11,4,115,-45,bvert_4MeV_neg45tilt_115rot_det11.npy,0.2577,0.0034,26.5328,0.0918,0.1414,0.0021,131.0,12
1033,bvert,11,4,135,-45,bvert_4MeV_neg45tilt_135rot_det11.npy,0.2433,0.0024,26.6023,0.0832,0.1326,0.0015,149.0,13
1070,bvert,12,4,315,-45,bvert_4MeV_neg45tilt_315rot_det12.npy,0.5031,0.005,26.1306,0.0865,0.2911,0.0033,164.0,0
1082,bvert,12,4,335,-45,bvert_4MeV_neg45tilt_335rot_det12.npy,0.4726,0.0046,26.3142,0.0902,0.2717,0.003,169.0,1
1094,bvert,12,4,345,-45,bvert_4MeV_neg45tilt_345rot_det12.npy,0.4704,0.0051,26.256,0.099,0.2695,0.0032,141.0,2
1106,bvert,12,4,355,-45,bvert_4MeV_neg45tilt_355rot_det12.npy,0.4705,0.0054,26.2742,0.1013,0.2699,0.0034,137.0,3
1154,bvert,12,4,5,-45,bvert_4MeV_neg45tilt_5rot_det12.npy,0.468,0.0044,26.4186,0.0996,0.2682,0.0028,153.0,4
1046,bvert,12,4,15,-45,bvert_4MeV_neg45tilt_15rot_det12.npy,0.4689,0.0056,26.6196,0.0965,0.2682,0.0035,141.0,5
1058,bvert,12,4,25,-45,bvert_4MeV_neg45tilt_25rot_det12.npy,0.4689,0.0047,26.3707,0.1004,0.2697,0.0031,140.0,6
1118,bvert,12,4,35,-45,bvert_4MeV_neg45tilt_35rot_det12.npy,0.4953,0.0053,26.208,0.119,0.2851,0.0033,117.0,7
1130,bvert,12,4,45,-45,bvert_4MeV_neg45tilt_45rot_det12.npy,0.5028,0.0061,26.4718,0.1137,0.2895,0.004,116.0,8
1142,bvert,12,4,55,-45,bvert_4MeV_neg45tilt_55rot_det12.npy,0.5175,0.0052,26.5676,0.1047,0.2976,0.0034,142.0,9
1166,bvert,12,4,75,-45,bvert_4MeV_neg45tilt_75rot_det12.npy,0.5569,0.0058,26.7641,0.0964,0.3209,0.0037,134.0,10
1178,bvert,12,4,95,-45,bvert_4MeV_neg45tilt_95rot_det12.npy,0.547,0.005,26.6792,0.0939,0.3151,0.0032,152.0,11
1022,bvert,12,4,115,-45,bvert_4MeV_neg45tilt_115rot_det12.npy,0.5356,0.0047,26.7252,0.0903,0.3098,0.0031,166.0,12
1034,bvert,12,4,135,-45,bvert_4MeV_neg45tilt_135rot_det12.npy,0.5194,0.0044,26.5442,0.1001,0.3026,0.0029,158.0,13
1071,bvert,13,4,315,-45,bvert_4MeV_neg45tilt_315rot_det13.npy,0.8635,0.0087,31.2227,0.1313,0.5258,0.0057,118.0,0
1083,bvert,13,4,335,-45,bvert_4MeV_neg45tilt_335rot_det13.npy,0.8421,0.0071,31.3905,0.1279,0.5106,0.005,141.0,1
1095,bvert,13,4,345,-45,bvert_4MeV_neg45tilt_345rot_det13.npy,0.8082,0.0088,31.125,0.1315,0.4923,0.0068,134.0,2
1107,bvert,13,4,355,-45,bvert_4MeV_neg45tilt_355rot_det13.npy,0.8014,0.0067,31.2027,0.1148,0.4839,0.0045,164.0,3
1155,bvert,13,4,5,-45,bvert_4MeV_neg45tilt_5rot_det13.npy,0.7896,0.0075,31.0496,0.1258,0.478,0.0051,150.0,4
1047,bvert,13,4,15,-45,bvert_4MeV_neg45tilt_15rot_det13.npy,0.8017,0.0083,31.3699,0.1363,0.4852,0.0055,123.0,5
1059,bvert,13,4,25,-45,bvert_4MeV_neg45tilt_25rot_det13.npy,0.8044,0.0069,31.3416,0.1255,0.4866,0.0047,140.0,6
1119,bvert,13,4,35,-45,bvert_4MeV_neg45tilt_35rot_det13.npy,0.8333,0.0064,31.3425,0.1323,0.5011,0.0044,143.0,7
1131,bvert,13,4,45,-45,bvert_4MeV_neg45tilt_45rot_det13.npy,0.842,0.0066,31.4625,0.1199,0.5083,0.0046,148.0,8
1143,bvert,13,4,55,-45,bvert_4MeV_neg45tilt_55rot_det13.npy,0.8554,0.009,31.2516,0.1304,0.5159,0.0062,124.0,9
1167,bvert,13,4,75,-45,bvert_4MeV_neg45tilt_75rot_det13.npy,0.9657,0.0059,31.2881,0.1398,0.5845,0.0047,87.0,10
1179,bvert,13,4,95,-45,bvert_4MeV_neg45tilt_95rot_det13.npy,0.9311,0.0083,31.6037,0.1236,0.5556,0.0056,139.0,11
1023,bvert,13,4,115,-45,bvert_4MeV_neg45tilt_115rot_det13.npy,0.9087,0.0082,31.8801,0.13,0.5469,0.0055,128.0,12
1035,bvert,13,4,135,-45,bvert_4MeV_neg45tilt_135rot_det13.npy,0.9008,0.0078,31.8067,0.1112,0.5481,0.0051,172.0,13
1072,bvert,14,4,315,-45,bvert_4MeV_neg45tilt_315rot_det14.npy,1.2764,0.0102,40.6426,0.2474,0.7928,0.0074,108.0,0
1084,bvert,14,4,335,-45,bvert_4MeV_neg45tilt_335rot_det14.npy,1.2161,0.0105,40.7754,0.2141,0.7643,0.0074,113.0,1
1096,bvert,14,4,345,-45,bvert_4MeV_neg45tilt_345rot_det14.npy,1.1978,0.0112,41.3196,0.2492,0.752,0.008,113.0,2
1108,bvert,14,4,355,-45,bvert_4MeV_neg45tilt_355rot_det14.npy,1.1666,0.0116,40.6437,0.2426,0.7287,0.0083,97.0,3
1156,bvert,14,4,5,-45,bvert_4MeV_neg45tilt_5rot_det14.npy,1.1496,0.0118,40.8013,0.2036,0.7212,0.0087,123.0,4
1048,bvert,14,4,15,-45,bvert_4MeV_neg45tilt_15rot_det14.npy,1.1524,0.012,40.6825,0.2232,0.7193,0.0082,106.0,5
1060,bvert,14,4,25,-45,bvert_4MeV_neg45tilt_25rot_det14.npy,1.1378,0.0095,40.6677,0.2098,0.7137,0.0067,127.0,6
1120,bvert,14,4,35,-45,bvert_4MeV_neg45tilt_35rot_det14.npy,1.1635,0.01,40.5038,0.2577,0.7254,0.0067,100.0,7
1132,bvert,14,4,45,-45,bvert_4MeV_neg45tilt_45rot_det14.npy,1.1935,0.0114,41.1026,0.2625,0.7462,0.0081,107.0,8
1144,bvert,14,4,55,-45,bvert_4MeV_neg45tilt_55rot_det14.npy,1.2116,0.0119,40.9641,0.2819,0.7518,0.0081,82.0,9
1168,bvert,14,4,75,-45,bvert_4MeV_neg45tilt_75rot_det14.npy,1.2714,0.0134,41.18,0.2024,0.7896,0.0091,117.0,10
1180,bvert,14,4,95,-45,bvert_4MeV_neg45tilt_95rot_det14.npy,1.3087,0.0139,41.534,0.235,0.8028,0.0091,104.0,11
1024,bvert,14,4,115,-45,bvert_4MeV_neg45tilt_115rot_det14.npy,1.3364,0.0119,41.1508,0.2003,0.8267,0.0078,129.0,12
1036,bvert,14,4,135,-45,bvert_4MeV_neg45tilt_135rot_det14.npy,1.3115,0.0108,41.7368,0.2252,0.8206,0.0074,124.0,13
1073,bvert,15,4,315,-45,bvert_4MeV_neg45tilt_315rot_det15.npy,1.6673,0.0168,64.234,0.6096,1.0586,0.0116,82.0,0
1085,bvert,15,4,335,-45,bvert_4MeV_neg45tilt_335rot_det15.npy,1.5863,0.0197,64.9387,0.7251,1.0113,0.0138,51.0,1
1097,bvert,15,4,345,-45,bvert_4MeV_neg45tilt_345rot_det15.npy,1.533,0.0186,64.7584,0.5712,0.9813,0.0133,78.0,2
1109,bvert,15,4,355,-45,bvert_4MeV_neg45tilt_355rot_det15.npy,1.5226,0.0185,65.7427,0.7508,0.9775,0.0139,63.0,3
1157,bvert,15,4,5,-45,bvert_4MeV_neg45tilt_5rot_det15.npy,1.461,0.0191,64.7158,0.6968,0.934,0.0132,74.0,4
1049,bvert,15,4,15,-45,bvert_4MeV_neg45tilt_15rot_det15.npy,1.4868,0.018,64.788,0.691,0.9535,0.0126,66.0,5
1061,bvert,15,4,25,-45,bvert_4MeV_neg45tilt_25rot_det15.npy,1.4394,0.0193,64.4088,0.6136,0.9216,0.0138,80.0,6
1121,bvert,15,4,35,-45,bvert_4MeV_neg45tilt_35rot_det15.npy,1.4888,0.0145,63.209,0.5966,0.9539,0.0103,82.0,7
1133,bvert,15,4,45,-45,bvert_4MeV_neg45tilt_45rot_det15.npy,1.4641,0.0151,64.8276,0.499,0.9289,0.0108,89.0,8
1145,bvert,15,4,55,-45,bvert_4MeV_neg45tilt_55rot_det15.npy,1.48,0.0195,63.9656,0.6846,0.9466,0.0135,67.0,9
1169,bvert,15,4,75,-45,bvert_4MeV_neg45tilt_75rot_det15.npy,1.6019,0.0189,65.0749,0.6768,1.02,0.0136,67.0,10
1181,bvert,15,4,95,-45,bvert_4MeV_neg45tilt_95rot_det15.npy,1.6227,0.0227,64.479,0.6368,1.0247,0.0156,72.0,11
1025,bvert,15,4,115,-45,bvert_4MeV_neg45tilt_115rot_det15.npy,1.6803,0.0181,65.4848,0.5774,1.0517,0.0118,86.0,12
1037,bvert,15,4,135,-45,bvert_4MeV_neg45tilt_135rot_det15.npy,1.4938,0.0402,65.1174,0.7232,0.9435,0.0271,75.0,13
402,bvert,4,4,315,30,bvert_4MeV_30tilt_315rot_det4.npy,1.6342,0.0195,63.9928,0.6498,1.0327,0.0136,79.0,0
414,bvert,4,4,335,30,bvert_4MeV_30tilt_335rot_det4.npy,1.6527,0.0278,63.5707,0.6552,1.0386,0.0186,60.0,1
426,bvert,4,4,345,30,bvert_4MeV_30tilt_345rot_det4.npy,1.6952,0.0172,62.9818,0.5513,1.0665,0.0119,84.0,2
438,bvert,4,4,355,30,bvert_4MeV_30tilt_355rot_det4.npy,1.616,0.0206,62.888,0.5721,1.027,0.0158,86.0,3
486,bvert,4,4,5,30,bvert_4MeV_30tilt_5rot_det4.npy,1.5914,0.0208,63.3873,0.617,1.0114,0.0148,72.0,4
378,bvert,4,4,15,30,bvert_4MeV_30tilt_15rot_det4.npy,1.5442,0.0176,63.9692,0.6587,0.9913,0.0128,62.0,5
390,bvert,4,4,25,30,bvert_4MeV_30tilt_25rot_det4.npy,1.5202,0.0159,63.4276,0.6314,0.9779,0.0115,77.0,6
450,bvert,4,4,35,30,bvert_4MeV_30tilt_35rot_det4.npy,1.4428,0.0184,63.4979,0.6768,0.921,0.013,80.0,7
462,bvert,4,4,45,30,bvert_4MeV_30tilt_45rot_det4.npy,1.4368,0.0156,62.7554,0.6672,0.9242,0.0111,67.0,8
474,bvert,4,4,55,30,bvert_4MeV_30tilt_55rot_det4.npy,1.4203,0.0191,63.9769,0.7202,0.9112,0.0132,58.0,9
498,bvert,4,4,75,30,bvert_4MeV_30tilt_75rot_det4.npy,1.3613,0.0176,62.9827,0.5395,0.8722,0.012,73.0,10
510,bvert,4,4,95,30,bvert_4MeV_30tilt_95rot_det4.npy,1.3629,0.0279,62.6855,0.6439,0.8688,0.0197,80.0,11
354,bvert,4,4,115,30,bvert_4MeV_30tilt_115rot_det4.npy,1.5217,0.015,61.712,0.5767,0.9734,0.0104,96.0,12
366,bvert,4,4,135,30,bvert_4MeV_30tilt_135rot_det4.npy,1.5527,0.0237,61.8156,0.5004,0.9813,0.0157,107.0,13
403,bvert,5,4,315,30,bvert_4MeV_30tilt_315rot_det5.npy,1.246,0.0128,39.2303,0.2067,0.778,0.0087,99.0,0
415,bvert,5,4,335,30,bvert_4MeV_30tilt_335rot_det5.npy,1.319,0.0133,38.9039,0.2659,0.8107,0.0092,81.0,1
427,bvert,5,4,345,30,bvert_4MeV_30tilt_345rot_det5.npy,1.3508,0.0139,38.8287,0.2495,0.835,0.0096,99.0,2
439,bvert,5,4,355,30,bvert_4MeV_30tilt_355rot_det5.npy,1.3116,0.0137,39.1017,0.2091,0.8118,0.0093,111.0,3
487,bvert,5,4,5,30,bvert_4MeV_30tilt_5rot_det5.npy,1.3127,0.014,39.154,0.246,0.8135,0.0095,83.0,4
379,bvert,5,4,15,30,bvert_4MeV_30tilt_15rot_det5.npy,1.2648,0.0103,39.2357,0.2214,0.7945,0.0072,123.0,5
391,bvert,5,4,25,30,bvert_4MeV_30tilt_25rot_det5.npy,1.2186,0.0144,39.4598,0.2457,0.7718,0.0102,108.0,6
451,bvert,5,4,35,30,bvert_4MeV_30tilt_35rot_det5.npy,1.1954,0.0112,38.7916,0.2583,0.7532,0.0079,104.0,7
463,bvert,5,4,45,30,bvert_4MeV_30tilt_45rot_det5.npy,1.1602,0.0115,38.898,0.2548,0.7304,0.008,100.0,8
475,bvert,5,4,55,30,bvert_4MeV_30tilt_55rot_det5.npy,1.133,0.011,38.8261,0.2297,0.7121,0.0079,99.0,9
499,bvert,5,4,75,30,bvert_4MeV_30tilt_75rot_det5.npy,1.0843,0.0124,38.8874,0.2397,0.6815,0.0086,112.0,10
511,bvert,5,4,95,30,bvert_4MeV_30tilt_95rot_det5.npy,1.0821,0.0102,38.9879,0.2364,0.6728,0.0071,127.0,11
355,bvert,5,4,115,30,bvert_4MeV_30tilt_115rot_det5.npy,1.1538,0.0118,38.9745,0.2491,0.7237,0.0083,103.0,12
367,bvert,5,4,135,30,bvert_4MeV_30tilt_135rot_det5.npy,1.2429,0.0105,38.3541,0.2149,0.7742,0.0072,129.0,13
404,bvert,6,4,315,30,bvert_4MeV_30tilt_315rot_det6.npy,0.8489,0.0079,29.2018,0.154,0.5145,0.0053,116.0,0
416,bvert,6,4,335,30,bvert_4MeV_30tilt_335rot_det6.npy,0.9025,0.0094,29.1899,0.1437,0.5416,0.0061,127.0,1
428,bvert,6,4,345,30,bvert_4MeV_30tilt_345rot_det6.npy,0.9377,0.0096,29.2914,0.1551,0.5602,0.0062,131.0,2
440,bvert,6,4,355,30,bvert_4MeV_30tilt_355rot_det6.npy,0.9168,0.01,29.2345,0.164,0.5445,0.0066,138.0,3
488,bvert,6,4,5,30,bvert_4MeV_30tilt_5rot_det6.npy,0.955,0.0083,28.9461,0.1405,0.5765,0.0055,124.0,4
380,bvert,6,4,15,30,bvert_4MeV_30tilt_15rot_det6.npy,0.9188,0.0073,29.4201,0.1525,0.5547,0.0048,138.0,5
392,bvert,6,4,25,30,bvert_4MeV_30tilt_25rot_det6.npy,0.876,0.0078,29.044,0.1396,0.5324,0.0053,128.0,6
452,bvert,6,4,35,30,bvert_4MeV_30tilt_35rot_det6.npy,0.8602,0.0075,29.2272,0.157,0.523,0.0053,122.0,7
464,bvert,6,4,45,30,bvert_4MeV_30tilt_45rot_det6.npy,0.823,0.007,29.2454,0.1548,0.501,0.0047,132.0,8
476,bvert,6,4,55,30,bvert_4MeV_30tilt_55rot_det6.npy,0.7931,0.0074,29.252,0.1564,0.4813,0.0049,133.0,9
500,bvert,6,4,75,30,bvert_4MeV_30tilt_75rot_det6.npy,0.7572,0.0072,29.0434,0.147,0.4565,0.0047,138.0,10
512,bvert,6,4,95,30,bvert_4MeV_30tilt_95rot_det6.npy,0.7401,0.0077,29.2672,0.1451,0.4439,0.0051,149.0,11
356,bvert,6,4,115,30,bvert_4MeV_30tilt_115rot_det6.npy,0.7645,0.0078,29.129,0.1283,0.4605,0.0052,170.0,12
368,bvert,6,4,135,30,bvert_4MeV_30tilt_135rot_det6.npy,0.8236,0.0086,29.053,0.1538,0.4967,0.0058,148.0,13
405,bvert,7,4,315,30,bvert_4MeV_30tilt_315rot_det7.npy,0.4845,0.005,25.7083,0.1078,0.2789,0.0032,158.0,0
